score,ok,streak,height,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
32.86793680749479,True,11.669411729850843,21.19852507764395,13.453794450340073,50.94269943791771,41.49617584102587,55.34794952015705,40.34669084303859,38.34710670634998,60.941159084559615,36.48509244962247,41.38546044861904,48.142307510792634,67.36591563816752,-38.0351992189831,-9.309450312384117
32.57539248568424,True,6.898449211260278,25.676943274423962,16.095300546225026,48.5215006995807,40.03948305490382,56.037184709254156,40.05144439921733,39.908993755916676,60.68439720157288,37.16398735037681,40.34267101658129,47.98498336202845,63.98657592136434,-36.89291240483327,-8.506353435375155
32.491166769514834,True,7.450119044656702,25.04104772485813,14.78503293659629,50.50581139864612,39.97021591360992,54.32628412724834,38.91140682111779,39.790241311949366,60.912443900472155,36.534570631314146,40.821644225676124,49.1740046384172,63.723002195596216,-36.46918831785122,-8.848486583922092
32.453872137319614,True,15.477302824530646,16.976569312788968,13.23500925457813,49.33145016226365,40.43936575862564,57.43290614945595,42.08695774693413,41.05728776069854,63.76883937723185,37.092928263830125,40.39296736150541,47.18204748646501,64.7146275313062,-37.52136849221773,-8.589970577432993
32.31940691847943,True,23.165320501304876,9.154086417174554,14.636767387008415,50.27761435189382,43.12648373802451,55.630285732246165,39.365533830594835,40.16267382444014,63.01576470973526,36.65032338299243,39.92413108905078,47.707297066253844,66.23799587661068,-39.98114599430402,-8.705888551194
32.30290558758176,True,6.004516816531524,26.29838877105024,15.472501053216961,51.32810365228683,43.17907900696554,54.152519525191536,41.47793743925879,38.273265899290934,62.255485153211644,36.79585017200253,38.98306678743733,48.241098247343444,65.05805312459385,-38.66772551002747,-9.127469167817253
32.24125790664088,True,15.67131049606273,16.569947410578152,13.467368224658657,48.17664864595284,40.011485978937465,57.28671823660646,41.43921615126731,40.29129347087717,63.604948169889624,35.83170203276851,40.90774554202605,49.45172628252474,66.74625567575445,-38.94496823796711,-8.547958736545581
32.06048815737076,True,7.952217662110932,24.10827049525983,15.041933138168593,48.45610655935421,41.53980824929189,57.4236909263202,39.49750106188952,40.209516422695614,63.175794406099406,37.96014802300006,38.34507539578689,47.585776873110774,64.48908721129594,-37.59040405890734,-6.759138817812431
32.045372710789856,True,6.248551835915812,25.796820874874044,13.588333898770099,50.260926059739106,43.12752315170443,55.568422136863596,40.85658792592036,40.22656208512131,63.50069787621739,35.25769317382599,39.60383996119726,48.23232880308615,65.30651968769794,-36.63649233518944,-8.016109235364391
31.62829785843646,True,8.034856033199098,23.593441825237363,13.128918212908182,51.05815541651294,39.56005704180703,54.87943481058472,39.75217608876688,40.269466646651594,63.85297366985183,37.73110635890252,37.66454529693956,50.708412824711175,67.64251055834548,-36.53148398944559,-7.8402284059565455
31.44654779338149,True,12.665024392947878,18.781523400433613,13.5600066748648,50.15447214831209,40.55293860237433,57.34534332831558,38.40584951422886,37.6015998271735,59.97452117948494,36.7287132451423,37.52477692403323,49.32756196197572,65.32053787020446,-37.63985475263713,-6.174785690407267
31.361508431204,True,6.9762720469090045,24.385236384295,14.860376711667545,49.12922748248361,42.87938601704531,55.10920368690447,40.31236558129627,37.33187669422982,60.70268461381182,36.95522696329675,38.615637229072334,49.49087009556842,65.555706762322,-37.633236260060734,-7.826557296580461
31.30124745262944,True,7.609968758383161,23.69127869424628,14.480212369908015,50.88638387097069,42.607342479866965,56.07037422645759,38.43982815990872,37.51043530570208,60.52963958842861,37.171352727704125,40.09587484245245,48.08841137418487,66.34775477123304,-38.05735318043602,-8.031823253208884
31.174839638013474,True,17.51905781467523,13.655781823338245,16.604723303313015,51.18409904050712,40.17876558479222,54.13918214690048,40.16180803966087,39.83176342306318,61.2407530216392,37.97369385814666,40.404552550162926,49.69118268222867,64.59856266398916,-39.203480269093696,-9.702298449092694
31.077839345990682,True,0.0,31.077839345990682,13.03389896781204,50.60008085263123,41.26039768311941,56.689728105457284,40.61232015336361,37.905496523377124,61.54683957743871,37.44626467950296,40.8398500984086,47.34675213386395,64.10186044991056,-36.99021741380819,-7.441704328953947
31.017600861696355,True,16.709774762182594,14.307826099513761,15.406398960887765,51.468687118994644,43.1022995398965,55.42802740623871,39.5537369809053,39.929722412995076,60.26122516980454,38.47264856814773,40.29693781264872,47.56224060762051,64.14772945555966,-37.062078371636616,-6.068258210401457
30.95864650698621,True,16.677336565055068,14.281309941931141,14.447605218372674,51.04451295694059,41.658891305552146,54.67710453463244,41.18132513244343,39.93730863356914,61.005706335695656,35.474875972052786,40.58645188657097,49.74097501766031,67.5742953512515,-38.10234864063517,-9.094704730517876
30.95580484251454,True,6.803540266144637,24.1522645763699,16.489732164341028,49.692551760803546,40.34719282176833,55.95718435511783,41.01972427635991,38.10460425355878,61.14686516520358,38.68059742664358,39.99951223055781,48.75240033565802,65.77030336414236,-39.515983216526934,-8.90121065187377
30.896418513733924,True,8.049158036430786,22.847260477303138,13.708809754008582,50.314217542816706,42.42197864697111,54.31352712820631,39.64962231688266,39.70218408722164,63.430783454234714,36.71644047741266,38.938650554974814,50.918003040820174,67.3636409667884,-36.95050137495283,-8.705616480175555
30.892010210847587,True,8.08336485555239,22.808645355295198,13.999410512886204,49.84817299550495,42.7155870137754,54.35917215709249,38.14782769267765,40.621489327578544,63.830268949934485,35.222860950175914,40.69469366075342,48.48895897526399,66.2211901944153,-37.42125993716599,-7.470704794343748
30.88088811623738,True,8.804785203571093,22.076102912666286,16.333459985581015,48.08978415261716,39.67257732534066,56.09394604540907,38.74451656147016,39.81816169955262,60.05676346095793,36.98907719692186,37.62364801664177,48.03303858406684,64.42015015830519,-36.167046654061785,-7.402569908820281
30.869495773614318,True,16.31048399708432,14.55901177653,15.320186565864962,51.29325926732175,39.55159065535514,55.87268298510962,39.59205678042197,39.23959609901888,61.26125236513934,38.34315191397158,37.80967143231261,47.61821965883323,64.58445400689762,-39.246332860138814,-6.211773068944955
